,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.k,config.model.share_training_batches,config.model.backbone.type,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.num_embeddings.type,config.model.num_embeddings.d_embedding,config.bins.n_bins,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
20,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,31559,0:01:59.764392,,32768,14,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6422895113817799,0.4960903227329254,0.5867647940902286,-0.6422895113817799,0.676465190029923,0.5216829776763916,0.5410920428795652,-0.676465190029923,0.6768710439395565,0.5233003497123718,0.5453049864384012,-0.6768710439395565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
21,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,35530,0:02:13.387699,,32768,10,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6421731524941472,0.4960923492908478,0.5869144864453126,-0.6421731524941472,0.6762641768811612,0.5213795304298401,0.5413647363512558,-0.6762641768811612,0.676870383496097,0.5232826471328735,0.5453058537735636,-0.676870383496097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
22,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,28633,0:01:49.979817,,32768,8,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6443714290486651,0.49803799390792847,0.5840814676585429,-0.6443714290486651,0.676346536927513,0.52177894115448,0.5412529963866312,-0.676346536927513,0.6771526863574404,0.5238317251205444,0.5449264613796687,-0.6771526863574404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
23,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,27797,0:01:47.128401,,32768,12,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6434298265396998,0.49721989035606384,0.5852962082144317,-0.6434298265396998,0.6762240508172469,0.5218517184257507,0.541419144591319,-0.6762240508172469,0.676893916900415,0.5234986543655396,0.5452742467463174,-0.676893916900415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
24,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,28006,0:01:47.803340,,32768,3,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6435494314161427,0.4972853362560272,0.5851419491753806,-0.6435494314161427,0.6768418957548238,0.5217866897583008,0.5405808202580511,-0.6768418957548238,0.6770311824570531,0.5235766172409058,0.5450898500923443,-0.6770311824570531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
25,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,30723,0:02:00.578250,,32768,0,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6427947725587898,0.4959735870361328,0.5861143895998617,-0.6427947725587898,0.676254283306215,0.5208088755607605,0.5413781367173014,-0.676254283306215,0.6761926049504233,0.5220381617546082,0.5462160242149561,-0.6761926049504233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
26,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,25707,0:01:39.628259,,32768,13,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6451966521162664,0.4981427490711212,0.5830155460603824,-0.6451966521162664,0.6766745556017585,0.5219087600708008,0.5408078838153507,-0.6766745556017585,0.6767586492007589,0.5231966972351074,0.5454559364823615,-0.6767586492007589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
27,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,29469,0:01:55.614660,,32768,1,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6425426902392612,0.49583762884140015,0.5864389438254793,-0.6425426902392612,0.6762964126257123,0.520973265171051,0.5413209945606543,-0.6762964126257123,0.6766552207437558,0.5227777361869812,0.5455948924087941,-0.6766552207437558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
28,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,31559,0:02:00.037304,,32768,9,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6424607978542787,0.49543526768684387,0.5865443198320135,-0.6424607978542787,0.675662498845026,0.5201413035392761,0.5421804450364618,-0.675662498845026,0.675848169265856,0.5218483805656433,0.5466782013632796,-0.675848169265856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
29,bin.model.main,['NVIDIA A100-SXM4-80GB'],162272,labels,209,31768,0:02:00.566373,,32768,4,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0008223067222420459,0.004292830068500094,tabm,32,False,MLP,1,976,0.0,PiecewiseLinearEmbeddingsV2,12,70,0.6410671662061039,0.4951729476451874,0.5883361459248134,-0.6410671662061039,0.6761584249180187,0.5215056538581848,0.5415081280178868,-0.6761584249180187,0.6767359478213449,0.5231270790100098,0.5454864812839064,-0.6767359478213449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
30,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,50904,0:17:42.924628,,32768,7,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6992521437870205,0.552634060382843,0.27658086866411447,-0.6992521437870205,0.7389808851668409,0.5785437822341919,0.207356819719967,-0.7389808851668409,0.7429939305864932,0.5796648859977722,0.20390809932099352,-0.7429939305864932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
31,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,54439,0:18:45.909795,,32768,6,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6980583535794553,0.5527501702308655,0.27904892419202965,-0.6980583535794553,0.7386099270444537,0.5791104435920715,0.20815243690588847,-0.7386099270444537,0.7425858081337883,0.5802398324012756,0.2047823436170496,-0.7425858081337883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
32,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,60802,0:20:35.969730,,32768,5,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6955640102222346,0.5507489442825317,0.28419187887358477,-0.6955640102222346,0.7385126387070569,0.5787132382392883,0.20836085178722064,-0.7385126387070569,0.742439468176942,0.5800449848175049,0.20509569506254177,-0.742439468176942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
33,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,63630,0:21:21.607845,,32768,11,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6976207395190072,0.5530661344528198,0.2799525250742222,-0.6976207395190072,0.738601453663077,0.5797200798988342,0.20817054056036577,-0.738601453663077,0.7426490954458386,0.5809580683708191,0.20464690656448636,-0.7426490954458386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
34,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,110999,0:34:53.396695,,32768,2,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6866244462915726,0.5442219972610474,0.30247321037617136,-0.6866244462915726,0.7381954244146803,0.5777115225791931,0.20904084968512138,-0.7381954244146803,0.742284226388729,0.5789750814437866,0.20542814795984465,-0.742284226388729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
35,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,72114,0:23:46.446342,,32768,14,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.696009126222453,0.5512151718139648,0.28327564275462713,-0.696009126222453,0.7385834574925441,0.5788403749465942,0.20820916180722293,-0.7385834574925441,0.7425758550409561,0.5801128149032593,0.20480376869639916,-0.7425758550409561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
36,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,78477,0:25:39.582777,,32768,10,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6949492373555555,0.5512112379074097,0.2854565918284361,-0.6949492373555555,0.7385916082788142,0.5796446204185486,0.2081914484486247,-0.7385916082788142,0.7423692179626681,0.5806331038475037,0.20524611488301503,-0.7423692179626681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
37,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,57267,0:19:34.416048,,32768,8,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6979522743441098,0.5518898367881775,0.27926810966352156,-0.6979522743441098,0.7387905483445716,0.5785121321678162,0.20776509619278194,-0.7387905483445716,0.7428773183951739,0.5797688961029053,0.2041579547945408,-0.7428773183951739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
38,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,65044,0:21:45.317248,,32768,12,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.694742462002004,0.549467921257019,0.28588198377064067,-0.694742462002004,0.73861541451577,0.5780065059661865,0.20814064540710797,-0.73861541451577,0.7425953998994423,0.5792593359947205,0.20476172696922312,-0.7425953998994423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
39,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,72821,0:24:00.148039,,32768,3,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6934595599797886,0.5496784448623657,0.28851691775840427,-0.6934595599797886,0.7384734534294262,0.5789743065834045,0.20844504241180073,-0.7384734534294262,0.742369820135608,0.5801041126251221,0.20524491062997852,-0.742369820135608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
40,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,74235,0:24:25.951434,,32768,0,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6944844319168909,0.5502128005027771,0.28641231663634625,-0.6944844319168909,0.7384618709770548,0.5787324905395508,0.20846989685782025,-0.7384618709770548,0.7422915335573099,0.5798328518867493,0.2054124079251678,-0.7422915335573099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
41,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,71407,0:23:35.418427,,32768,13,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6961498790164671,0.5516998767852783,0.28298587311501266,-0.6961498790164671,0.7385197410682671,0.5791882276535034,0.20834572320061007,-0.7385197410682671,0.7425443895473881,0.580431342124939,0.2048712321551326,-0.7425443895473881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
42,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,65044,0:22:00.294693,,32768,1,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6952635930038055,0.5506296157836914,0.2848103947186179,-0.6952635930038055,0.7383438971849459,0.5786281228065491,0.2087227058559692,-0.7383438971849459,0.7424623883800627,0.5798759460449219,0.2050466844710166,-0.7424623883800627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
43,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,84840,0:27:24.858210,,32768,9,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6931137939524153,0.5477424263954163,0.28922622649420227,-0.6931137939524153,0.7384302301811786,0.577216386795044,0.2085376371654618,-0.7384302301811786,0.7424816953926636,0.5784415006637573,0.2050054830327216,-0.7424816953926636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
44,bin.model.main,['NVIDIA A100-SXM4-80GB'],1610096,labels,707,63630,0:21:21.975613,,32768,4,1024,16,-1,1.0,True,True,data/microsoft,noisy-quantile,,AdamW,0.0009709701347974493,0.09535008365248686,tabm,32,False,MLP,4,368,0.0,PiecewiseLinearEmbeddingsV2,20,2,0.6966936345865952,0.5519339442253113,0.28186503413919684,-0.6966936345865952,0.7384418534882241,0.5790156126022339,0.20851263842464585,-0.7384418534882241,0.7424145000050916,0.5802023410797119,0.20514931663997849,-0.7424145000050916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft
45,bin.model.main,['NVIDIA A100-SXM4-80GB'],1270304,labels,57,1767,0:00:11.255345,,32768,7,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.0020102380762861225,0.0018256269973497313,tabm,32,False,MLP,4,560,0.0,PiecewiseLinearEmbeddingsV2,12,2,12419.017674518384,8113.59326171875,0.9432037265347029,-12419.017674518384,27218.03990003689,13795.80078125,0.7514005058432605,-27218.03990003689,29841.491651725453,14227.3525390625,0.6915328706025528,-29841.491651725453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
46,bin.model.main,['NVIDIA A100-SXM4-80GB'],1270304,labels,57,1710,0:00:11.006836,,32768,6,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.0020102380762861225,0.0018256269973497313,tabm,32,False,MLP,4,560,0.0,PiecewiseLinearEmbeddingsV2,12,2,12631.606073655084,8279.5400390625,0.9412426118460777,-12631.606073655084,27016.641982304165,13792.6845703125,0.755065864360541,-27016.641982304165,30050.185224054778,14316.4130859375,0.6872033076059069,-30050.185224054778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
47,bin.model.main,['NVIDIA A100-SXM4-80GB'],1270304,labels,57,1425,0:00:09.833061,,32768,5,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.0020102380762861225,0.0018256269973497313,tabm,32,False,MLP,4,560,0.0,PiecewiseLinearEmbeddingsV2,12,2,14897.537514636437,9440.69140625,0.9182713516983974,-14897.537514636437,27322.433859376437,14050.1015625,0.7494898469048741,-27322.433859376437,30150.992819474453,14444.9560546875,0.6851011369508632,-30150.992819474453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
48,bin.model.main,['NVIDIA A100-SXM4-80GB'],1270304,labels,57,1197,0:00:08.876437,,32768,11,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.0020102380762861225,0.0018256269973497313,tabm,32,False,MLP,4,560,0.0,PiecewiseLinearEmbeddingsV2,12,2,16773.255855676918,10370.0869140625,0.8963951442604663,-16773.255855676918,27104.536004145135,14023.146484375,0.7534695858224368,-27104.536004145135,30108.533275468602,14469.83984375,0.6859874148907795,-30108.533275468602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
